id,recipe_id,ingredient_name,Quantity,Comment,Wrong_Name,Column1,_1,_2,_3,_4,_5
6993,544,olive oil,2 tbsp,,FALSO,,,,,,
6994,544,courgettes,800g/1lb 12oz,sliced into 5mm/�in rounds,FALSO,,,,,,
6995,544,thyme,few sprigs,,FALSO,,,,,,
6996,544,basil,few, leaves,FALSO,,,,,,
6997,544,cr�me fra�che,100ml/3�fl oz,,FALSO,,,,,,
6998,544,milk,50ml/2fl oz,,FALSO,,,,,,
6999,544,plain flour,1 tsp,,FALSO,,,,,,
7000,544,gruy�re,75g/2�oz," or similar cheese, grated",FALSO,,,,,,
7001,544,salt,,,VERDADEIRO,,,,,,
7002,545,olive oil,4 tbsp,,FALSO,,,,,,
7003,545,onions,2 white,thinly sliced,FALSO,,,,,,
7004,545,courgettes,4,sliced into 1cm/�in circles,FALSO,,,,,,
7005,545,basil,8, leaves,FALSO,,,,,,
7006,545,spaghetti,300g/10�oz,,FALSO,,,,,,
7007,545,courgette flowers,4 ,torn into strips,VERDADEIRO,,,,,,
7008,545,egg yolks,2 free-range,,FALSO,,,,,,
7009,545,Parmesan,100g/3�oz," (or vegetarian alternative), grated",FALSO,,,,,,
7010,545,salt,,,VERDADEIRO,,,,,,
7011,546,turbot,2 x 350g/12oz," steak on the bone, dark skin side removed",FALSO,,,,,,
7012,546,olive oil,2 tbsp,,FALSO,,,,,,
7013,546,butter,50g/1�oz,,FALSO,,,,,,
7014,546,thyme,2, sprigs,FALSO,,,,,,
7015,546,lemon,1,juice only,FALSO,,,,,,
7016,546,salt,,,VERDADEIRO,,,,,,
7017,546,courgettes,2,thinly sliced,FALSO,,,,,,
7018,546,watercress,1 bunch,,FALSO,,,,,,
7019,546,olive oil,100ml/3� fl oz,,FALSO,,,,,,
7020,546,garlic,1," clove, smashed ",FALSO,,,,,,
7021,546,pine nuts,2 tbsp,,FALSO,,,,,,
7022,546,red wine vinegar,50ml/2fl oz,,FALSO,,,,,,
7023,546,caster sugar,40g/1�oz,,FALSO,,,,,,
7024,546,raisins,2 tbsp golden,soaked in boiling water,FALSO,,,,,,
7025,546,red onion,�,thinly sliced,FALSO,,,,,,
7026,546,bay leaf,1,,FALSO,,,,,,
7027,546,parsley,1 tbsp chopped,,FALSO,,,,,,
7028,547,oil,2 tbsp, (any cooking,FALSO,,,,,,
7029,547,onion,1,finely chopped,FALSO,,,,,,
7030,547,garlic,2," cloves, crushed",FALSO,,,,,,
7031,547,chopped tomatoes,400g tin,,FALSO,,,,,,
7032,547,tomato pur�e,2 tbsp,,FALSO,,,,,,
7033,547,oregano,1 tsp dried,,FALSO,,,,,,
7034,547,chicken stock,1 vegetable or, cube,FALSO,,,,,,
7035,547,parsnips,"250g/9oz root vegetables, such as carrots or",peeled and thinly sliced or cut into roughly 1cm/�in chunks,FALSO,,,,,,
7036,547,green beans,"250g/9oz green vegetables, such as 1 courgette, halved and sliced, and 125g/4�oz",trimmed and cut into three,FALSO,,,,,,
7037,548,tagliatelle,100g/3�oz dried, or spaghetti,FALSO,,,,,,
7038,548,peas,50g/1�oz frozen,,FALSO,,,,,,
7039,548,sunflower oil,2 tsp extra virgin olive or,,FALSO,,,,,,
7040,548,onion,�,finely chopped,FALSO,,,,,,
7041,548,bacon,2 smoked back," rashers, cut into 15mm/?in-wide strips",FALSO,,,,,,
7042,548,mushrooms,100g/3�oz small closed cup,sliced,FALSO,,,,,,
7043,548,courgette,1,cut into 1-cm/�-in slices,FALSO,,,,,,
7044,548,single cream,3 tbsp,,FALSO,,,,,,
7045,548,Parmesan,15g/�oz,finely grated,FALSO,,,,,,
7046,548,salt,,,VERDADEIRO,,,,,,
7047,549,broccoli,100g/3�oz, or Tenderstem,FALSO,,,,,,
7048,549,cherry tomatoes,200g/7oz,halved,FALSO,,,,,,
7049,549,dried chilli,� tsp, flakes,FALSO,,,,,,
7050,549,olive oil,1 tbsp extra virgin,,FALSO,,,,,,
7051,549,courgette,1 very large,spiralised (or 150g/5�oz courgetti),FALSO,,,,,,
7052,549,Parmesan,10g,"or an alternative vegetarian hard cheese, finely grated",FALSO,,,,,,
7053,549,salt,,,VERDADEIRO,,,,,,
7054,550,olive oil,60ml/2fl oz extra virgin,,FALSO,,,,,,
7055,550,garlic,1 tbsp chopped,,FALSO,,,,,,
7056,550,basil,handful," leaves, chopped",FALSO,,,,,,
7057,550,salt,,to taste,VERDADEIRO,,,,,,
7058,550,courgettes,1kg/2�lb,cut lengthways into quarters then into 1cm/�in slices,FALSO,,,,,,
7059,550,chicken stock,750ml/1� pint,,FALSO,,,,,,
7060,550,single cream,60ml/2fl oz,,FALSO,,,,,,
7061,550,parsley,handful flatleaf,chopped,FALSO,,,,,,
7062,550,Parmesan,50g/2oz freshly grated,plus extra to serve,FALSO,,,,,,
7063,550,crusty bread,,,FALSO,,,,,,
7064,550,green salad,,,FALSO,,,,,,
7065,550,salt,,,VERDADEIRO,,,,,,
7066,551,onion,1,finely chopped,FALSO,,,,,,
7067,551,lamb mince,400g/14oz,,FALSO,,,,,,
7068,551,plain flour,2 tbsp,,FALSO,,,,,,
7069,551,carrots,2," (approximately 100g/3�oz each), peeled, finely grated",FALSO,,,,,,
7070,551,courgettes,2," (approximately 175g/6oz each), peeled, finely grated",FALSO,,,,,,
7071,551,chopped tomatoes,400g tin,,FALSO,,,,,,
7072,551,tomato pur�e,2 tbsp,,FALSO,,,,,,
7073,551,water,200ml/7fl oz,just-boiled,VERDADEIRO,,,,,,
7074,551,herbs,� tsp dried mixed,,FALSO,,,,,,
7075,551,lamb stock,1, cube,FALSO,,,,,,
7076,551,salt,,,VERDADEIRO,,,,,,
7077,551,floury potatoes,800g/1lb 12oz,"peeled, chopped into cubes",FALSO,,,,,,
7078,551,butter,50g/2oz,,FALSO,,,,,,
7079,551,milk,4 tbsp,,FALSO,,,,,,
7080,551,Cheddar,100g/3�oz mature,coarsely grated,FALSO,,,,,,
7081,551,cauliflower,1 small," (approximately 650g/1lb 7oz), trimmed, stalk removed, finely grated",FALSO,,,,,,
7082,552,sunflower oil,2 tbsp,,FALSO,,,,,,
7083,552,onion,1,roughly chopped,FALSO,,,,,,
7084,552,sweet potato,1,"peeled, cut into chunks",FALSO,,,,,,
7085,552,garlic,2," cloves, crushed",FALSO,,,,,,
7086,552,chopped tomatoes,1 x 400g tin,,FALSO,,,,,,
7087,552,tomato pur�e,2 tbsp,,FALSO,,,,,,
7088,552,oregano,1 tsp dried,,FALSO,,,,,,
7089,552,bay leaf,1,,FALSO,,,,,,
7090,552,salt,,,VERDADEIRO,,,,,,
7091,552,bread,1 slice,"crust removed, torn into small pieces",FALSO,,,,,,
7092,552,milk,4 tbsp,,FALSO,,,,,,
7093,552,onion,1 small,finely grated,FALSO,,,,,,
7094,552,carrot,1,"peeled, finely grated",FALSO,,,,,,
7095,552,courgette,1,"trimmed, finely grated",FALSO,,,,,,
7096,552,beef mince,500g/1lb 2oz lean,,FALSO,,,,,,
7097,552,egg yolk,1 large free-range,,FALSO,,,,,,
7098,552,mozzarella,100g/3�oz grated, or cheddar,FALSO,,,,,,
7099,552,black pepper,freshly ground,,FALSO,,,,,,
7100,553,carrots,3,peeled and diced,FALSO,,,,,,
7101,553,courgettes,3,diced,FALSO,,,,,,
7102,553,fennel,1," bulb, trimmed and diced",FALSO,,,,,,
7103,553,peppers,2 sweet red,diced,FALSO,,,,,,
7104,553,red onions,2,diced,FALSO,,,,,,
7105,553,olive oil,2 tbsp,,FALSO,,,,,,
7106,553,milk,600ml/20fl oz full-fat,,FALSO,,,,,,
7107,553,butter,50g/1�oz,,FALSO,,,,,,
7108,553,plain flour,60g/2�oz,,FALSO,,,,,,
7109,553,nutmeg,large grating fresh,,FALSO,,,,,,
7110,553,lasagne sheets,12 fresh or dried 18x13cm/7x5in,,FALSO,,,,,,
7111,553,butter,,for greasing,FALSO,,,,,,
7112,553,Parmesan,100g/3�oz,finely grated,FALSO,,,,,,
7113,553,mozzarella,250g/9oz,well drained and chopped into small pieces,FALSO,,,,,,
7114,553,salt,,,VERDADEIRO,,,,,,
7115,554,plain flour,225g/8oz,plus extra for dusting,FALSO,,,,,,
7116,554,salt,pinch,,FALSO,,,,,,
7117,554,butter,85g/3oz cold unsalted,"cubed, plus extra for greasing",FALSO,,,,,,
7118,554,vegetable shortening,40g/1�oz cold,cubed,FALSO,,,,,,
7119,554,pepper,1 large red,deseeded and cut into bite-sized pieces,FALSO,,,,,,
7120,554,orange,1 large," pepper, deseeded and cut into bite-sized pieces",FALSO,,,,,,
7121,554,courgette,1,cut into bite-sized pieces,FALSO,,,,,,
7122,554,olive oil,� tbsp extra virgin,,FALSO,,,,,,
7123,554,eggs,2 large free-range,,FALSO,,,,,,
7124,554,egg yolks,2 large free-range,,FALSO,,,,,,
7125,554,milk,50ml/2fl oz full-fat,,FALSO,,,,,,
7126,554,single cream,150ml/� pint,,FALSO,,,,,,
7127,554,feta,120g/4?oz,,FALSO,,,,,,
7128,554,salt,,,VERDADEIRO,,,,,,
7129,555,coconut milk,400ml tin full-fat,,FALSO,,,,,,
7130,555,curry paste,2 tbsp Thai red,,FALSO,,,,,,
7131,555,chilli,1 fresh red,finely diced,FALSO,,,,,,
7132,555,garlic,1 large," clove, crushed",FALSO,,,,,,
7133,555,ginger,6cm/2�in piece fresh root,"peeled, coarsely grated and then finely chopped",FALSO,,,,,,
7134,555,limes,2,juice only,FALSO,,,,,,
7135,555,fish sauce,2 tsp,,FALSO,,,,,,
7136,555,cauliflower,1,cut into small florets,FALSO,,,,,,
7137,555,peppers,2 Romano,"seeds removed, cut into large pieces",FALSO,,,,,,
7138,555,shallots,3 banana,peeled and halved,FALSO,,,,,,
7139,555,sunflower oil,2 tbsp,,FALSO,,,,,,
7140,555,honey,1 tbsp runny,,FALSO,,,,,,
7141,555,courgettes,150g/5�oz baby,sliced thinly on the diagonal,FALSO,,,,,,
7142,555,salmon,6 small," fillets, skin removed",FALSO,,,,,,
7143,555,fresh coriander,bunch Thai basil or,chopped,FALSO,,,,,,
7144,555,salt,,,VERDADEIRO,,,,,,
7145,556,olive oil,1 tbsp,,FALSO,,,,,,
7146,556,garlic,2," cloves, finely sliced",FALSO,,,,,,
7147,556,chilli,� tsp, flakes,FALSO,,,,,,
7148,556,courgettes,2,coarsely grated,FALSO,,,,,,
7149,556,spaghetti,200g/7oz dried,,FALSO,,,,,,
7150,556,cr�me fra�che,2 tbsp,,FALSO,,,,,,
7151,556,lemon,�,finely grated zest and juice,FALSO,,,,,,
7152,556,smoked salmon,100g/3�oz,chopped,FALSO,,,,,,
7153,556,rocket,40g/1�oz, leaves,FALSO,,,,,,
7154,556,salt,,,VERDADEIRO,,,,,,
7155,557,wholemeal flour,125g/4�oz self-raising brown or self-raising,plus extra for dusting,FALSO,,,,,,
7156,557,sea salt,pinch fine,,FALSO,,,,,,
7157,557,yoghurt,125g/4�oz full-fat plain,,FALSO,,,,,,
7158,557,pepper,1 yellow or orange,seeds removed and thinly sliced,FALSO,,,,,,
7159,557,courgette,1,cut into 1cm/�in slices,FALSO,,,,,,
7160,557,red onion,1,cut into thin wedges,FALSO,,,,,,
7161,557,olive oil,1 tbsp extra virgin,plus extra for drizzling,FALSO,,,,,,
7162,557,dried chilli,� tsp, flakes,FALSO,,,,,,
7163,557,ready-grated mozzarella or cheddar,50g/1�oz,"goats� cheese, broken into small chunks, or 1 mozzarella ball, sliced or roughly torn",VERDADEIRO,,,,,,
7164,557,black pepper,freshly ground,,FALSO,,,,,,
7165,557,basil,fresh," leaves, to serve (optional)",FALSO,,,,,,
7166,557,passata,6 tbsp, sauce (approximately 100g/3�oz),FALSO,,,,,,
7167,557,oregano,1 tsp dried,,FALSO,,,,,,
7168,558,olive oil,1 tbsp extra virgin,,FALSO,,,,,,
7169,558,chicken breasts,"2 small boneless, skinless"," (each about 150g/5�oz), sliced",FALSO,,,,,,
7170,558,onion,1,thinly sliced,FALSO,,,,,,
7171,558,pepper,1 yellow,"seeds removed, cut into 4cm/1�in pieces",FALSO,,,,,,
7172,558,courgette,1,"trimmed, halved lengthways and cut into 1cm/�in slices",FALSO,,,,,,
7173,558,chorizo,100g/3�oz cooking,sliced,FALSO,,,,,,
7174,558,red wine,100ml/3�fl oz,,FALSO,,,,,,
7175,558,chopped tomatoes,400g tin,,FALSO,,,,,,
7176,558,butter beans,400g tin,drained and rinsed,FALSO,,,,,,
7177,558,tomato pur�e,1 tbsp,,FALSO,,,,,,
7178,558,oregano,1 tsp dried,,FALSO,,,,,,
7179,558,dried chilli,� tsp, flakes,FALSO,,,,,,
7180,558,chicken stock,1, cube,FALSO,,,,,,
7181,558,long-grain rice,160g/5�oz,,FALSO,,,,,,
7182,558,green beans,175g/6oz,trimmed (optional),FALSO,,,,,,
7183,558,parsley,chopped fresh flatleaf,to garnish,FALSO,,,,,,
7184,558,salt,,,VERDADEIRO,,,,,,
7185,559,hazelnuts,100g/3�oz toasted,,FALSO,,,,,,
7186,559,lemon balm,"100g/3�oz mixed herbs (such as bronze fennel,","anise hyssop, nasturtium leaves, basil)",FALSO,,,,,,
7187,559,rapeseed oil,2 tbsp,,FALSO,,,,,,
7188,559,lemon,50g/1�oz, verbena leaves ,FALSO,,,,,,
7189,559,courgette,6," stalks approx. 50cm/20in in length, stringy parts removed, cut into 3cm/1in diagonal tubes to resemble pasta",FALSO,,,,,,
7190,559,butter,50g/1�oz unsalted,,FALSO,,,,,,
7191,559,cheese,50g/1�oz summerfield,or other Alpine-style,FALSO,,,,,,
7192,559,nasturtium,1 tbsp, flowers (optional),FALSO,,,,,,
7193,559,chive flowers (optional,1 tbsp, tbsp chive flowers (optional),VERDADEIRO,,,,,,
7194,560,bonito,handful," flakes, crushed",FALSO,,,,,,
7195,560,soy sauce,2 tsp,�,FALSO,,,,,,
7196,560,caster sugar,2 tsp,�,FALSO,,,,,,
7197,560,sesame oil,2 tsp,,FALSO,,,,,,
7198,560,sesame seeds,2 tbsp,�,FALSO,,,,,,
7199,560,chilli,pinch,�powder,FALSO,,,,,,
7200,560,seaweed,2 tbsp toasted and chopped nori,,FALSO,,,,,,
7201,560,soy�sauce,5 tbsp,,VERDADEIRO,,,,,,
7202,560,vinegar,1 tbsp balsamic�,,FALSO,,,,,,
7203,560,lemon juice,1 tbsp,�,FALSO,,,,,,
7204,560,olive oil,2 tbsp,�,FALSO,,,,,,
7205,560,garlic,1," clove, crushed",FALSO,,,,,,
7206,560,chilli,1 red,finely chopped,FALSO,,,,,,
7207,560,red onion,1,cut into quarters,FALSO,,,,,,
7208,560,courgettes,2,cut into chunks,FALSO,,,,,,
7209,560,peppers,2 red,cut into chunks,FALSO,,,,,,
7210,560,portobello mushrooms,4,cut into chunks,FALSO,,,,,,
7211,560,mushrooms,100g/3�oz enoki,trimmed,FALSO,,,,,,
7212,560,mushrooms,100g/3�oz small brown,,FALSO,,,,,,
7213,561,olive oil,1 tbsp,,FALSO,,,,,,
7214,561,portobello mushrooms,3,finely chopped,FALSO,,,,,,
7215,561,onions,2,finely chopped,FALSO,,,,,,
7216,561,vegetable oil,,for deep frying,FALSO,,,,,,
7217,561,olives,2 tbsp diced black,,FALSO,,,,,,
7218,561,thyme,1 tsp chopped fresh,,FALSO,,,,,,
7219,561,anchovies,2,finely chopped�,FALSO,,,,,,
7220,561,pasta,12 fresh," squares, about 12x12cm",FALSO,,,,,,
7221,561,egg,1 free-range,beaten,FALSO,,,,,,
7222,561,olive oil,2 tbsp,�,FALSO,,,,,,
7223,561,red onion,1,diced�,FALSO,,,,,,
7224,561,garlic,1," clove, chopped�",FALSO,,,,,,
7225,561,pepper,1 red,diced�,FALSO,,,,,,
7226,561,courgette,1,diced�,FALSO,,,,,,
7227,561,tomatoes,2 fresh,seeds removed and chopped�,FALSO,,,,,,
7228,561,basil,few fresh, leaves�,FALSO,,,,,,
7229,561,salt,,,VERDADEIRO,,,,,,
7230,562,courgette,120g/4�oz,coarsely grated,FALSO,,,,,,
7231,562,sea salt,� tsp,,FALSO,,,,,,
7232,562,egg,1 large free-range,,FALSO,,,,,,
7233,562,baking powder,� tsp,,FALSO,,,,,,
7234,562,plain flour,3 tbsp,,FALSO,,,,,,
7235,562,cumin,1� tsp ground,,FALSO,,,,,,
7236,562,peas,50g/2 oz frozen,thawed,FALSO,,,,,,
7237,562,vegetable oil,,for frying,FALSO,,,,,,
7238,562,black pepper,freshly ground,,FALSO,,,,,,
7239,562,yoghurt,2 tbsp plain,,FALSO,,,,,,
7240,562,mango chutney,1 tsp,,FALSO,,,,,,
7241,563,strong soft goats� cheese,100g/3�oz,such as Ragstone,VERDADEIRO,,,,,,
7242,563,mascarpone,1 tbsp,,FALSO,,,,,,
7243,563,thyme,2 sprigs,leaves picked,FALSO,,,,,,
7244,563,almonds,50g/1�oz,toasted,FALSO,,,,,,
7245,563,vegetable oil,,for deep-frying,FALSO,,,,,,
7246,563,flour,100g/3�oz,,FALSO,,,,,,
7247,563,semolina,50g/1�oz,,FALSO,,,,,,
7248,563,milk,200ml/7fl oz whole,,FALSO,,,,,,
7249,563,courgettes,4 small,"with flowers if available, left whole",FALSO,,,,,,
7250,563,honey,2 tsp truffle,,FALSO,,,,,,
7251,563,salt,,,VERDADEIRO,,,,,,
7252,564,yeast,5g fresh, or 2.5g dried,FALSO,,,,,,
7253,564,caster sugar,� tsp,,FALSO,,,,,,
7254,564,flour,300g/10�oz,Italian,FALSO,,,,,,
7255,564,strong white flour,200g/7oz,,FALSO,,,,,,
7256,564,salt,10g/�oz,,FALSO,,,,,,
7257,564,olive oil,35ml/1�fl oz,"plus extra for greasing	",FALSO,,,,,,
7258,564,pepper,1 small red,,FALSO,,,,,,
7259,564,aubergine,1 small,,FALSO,,,,,,
7260,564,courgette,1 small,,FALSO,,,,,,
7261,564,olive oil,2�3 tbsp,,FALSO,,,,,,
7262,564,salt,,,FALSO,,,,,,
7263,564,passata,300g/10�oz smooth tomato sauce or,,FALSO,,,,,,
7264,564,almonds,40g/1�oz,,FALSO,,,,,,
7265,564,garlic,1, clove,FALSO,,,,,,
7266,564,basil,50g/1�oz,,FALSO,,,,,,
7267,564,olive oil,100ml/3�fl oz,,FALSO,,,,,,
7268,564,parmesan,60g/2�oz,grated,FALSO,,,,,,
7269,564,basil,fresh," leaves, courgette flowers or raddichio",FALSO,,,,,,
7270,564,parmesan,grated,,FALSO,,,,,,
7271,565,lamb shoulder,2kg/4lb 8oz,,FALSO,,,,,,
7272,565,saffron,pinch,,FALSO,,,,,,
7273,565,cinnamon,2 sticks,,FALSO,,,,,,
7274,565,turmeric,2 tsp,,FALSO,,,,,,
7275,565,paprika,1 tsp,,FALSO,,,,,,
7276,565,smoked paprika,1 tsp,,FALSO,,,,,,
7277,565,cayenne pepper,1 tsp,,FALSO,,,,,,
7278,565,star anise,2,,FALSO,,,,,,
7279,565,bay leaves,3 ,fresh,VERDADEIRO,,,,,,
7280,565,ginger,20g/�oz fresh,peeled and grated,FALSO,,,,,,
7281,565,garlic,35g/1�oz,finely chopped,FALSO,,,,,,
7282,565,red onion,300g/10�oz,finely chopped,FALSO,,,,,,
7283,565,butter,80g/2�oz,melted,FALSO,,,,,,
7284,565,olive oil,80ml/2�fl oz,,FALSO,,,,,,
7285,565,salt,large pinch,,FALSO,,,,,,
7286,565,olive oil,4 tbsp,,FALSO,,,,,,
7287,565,courgette,1,diced,FALSO,,,,,,
7288,565,onions ,200g/7oz,,VERDADEIRO,,,,,,
7289,565,celeriac,200g/7oz,peeled and diced,FALSO,,,,,,
7290,565,yeast,10g/1/3oz nutritional,,FALSO,,,,,,
7291,565,butter,20g/�oz,,FALSO,,,,,,
7292,565,bulgur wheat,300g/10�oz coarse,,FALSO,,,,,,
7293,565,chicken stock,800ml/28fl oz,,FALSO,,,,,,
7294,565,sultanas,100g/3�oz,soaked in whisky or rum,FALSO,,,,,,
7295,565,salt,pinch,,FALSO,,,,,,
7296,565,peanuts,50g/1�oz crushed raw,,FALSO,,,,,,
7297,565,spring onion,1,finely chopped,FALSO,,,,,,
7298,565,fresh coriander,15g/�oz," and flat leaf parsley mixed, finely chopped",FALSO,,,,,,
7299,566,self-raising flour,200g/7oz,,FALSO,,,,,,
7300,566,bicarbonate of soda,� tsp,,FALSO,,,,,,
7301,566,baking powder,1 tsp,,FALSO,,,,,,
7302,566,salt,� tsp or a pinch of, (optional),FALSO,,,,,,
7303,566,basil,handful of chopped, and mint (optional),FALSO,,,,,,
7304,566,cheddar,90g/3oz,"grated, plus extra for topping",FALSO,,,,,,
7305,566,Parmesan,20g/1oz,grated,FALSO,,,,,,
7306,566,buttermilk,130ml/4fl oz,,FALSO,,,,,,
7307,566,sunflower or vegetable oil,5 tbsp,,VERDADEIRO,,,,,,
7308,566,egg,1 free-range,,FALSO,,,,,,
7309,566,courgette,1 small,grated,FALSO,,,,,,
7310,566,olives,2 tbsp black,pitted and roughly chopped (optional),FALSO,,,,,,
7311,566,chorizo,3 tbsp roughly chopped, (optional),FALSO,,,,,,
7312,566,cherry tomatoes,6,halved (optional),FALSO,,,,,,
7313,567,carrots,2 large,,FALSO,,,,,,
7314,567,courgettes,2 large,,FALSO,,,,,,
7315,567,soba noodles,300g/10�oz wheat or, (optional),FALSO,,,,,,
7316,567,sesame oil,2 tbsp,,FALSO,,,,,,
7317,567,soy sauce,2 tbsp tamari or,,FALSO,,,,,,
7318,567,garlic,3," cloves, very finely chopped",FALSO,,,,,,
7319,568,lamb fillet,250g/9oz," or cheaper cut like lamb leg steaks (remove any sinew), sliced into small 5mm X 2cm/1in strips",FALSO,,,,,,
7320,568,potato flour,2 tbsp,,VERDADEIRO,,,,,,
7321,568,tapioca,2 tbsp," granules, ground",FALSO,,,,,,
7322,568,nut,ground," oil, for deep-frying",FALSO,,,,,,
7323,568,ginger,1 tbsp freshly grated,,FALSO,,,,,,
7324,568,dry sherry,1 tbsp Shaoxing rice wine or,,FALSO,,,,,,
7325,568,Sichuan peppercorns,� tsp ground dry-toasted,,FALSO,,,,,,
7326,568,sea salt,� tsp,,FALSO,,,,,,
7327,568,soy sauce,1 tsp low-sodium light,,FALSO,,,,,,
7328,568,yellow bean paste,1 tsp,,VERDADEIRO,,,,,,
7329,568,hoisin sauce,1 tsp,,FALSO,,,,,,
7330,568,five-spice powder,1 pinch Chinese,,FALSO,,,,,,
7331,568,orange,�,juice only,FALSO,,,,,,
7332,568,honey,1 tsp runny,,FALSO,,,,,,
7333,568,soy sauce,1 tbsp low-sodium light,,FALSO,,,,,,
7334,568,nut,1 tbsp ground, oil,FALSO,,,,,,
7335,568,garlic,2," cloves, peeled and finely chopped",FALSO,,,,,,
7336,568,courgettes,2 medium,"top and tailed, sliced to 5mm/�in cube pieces",FALSO,,,,,,
7337,568,peppers,2 red Romano,deseeded and chopped to 5mm/�in cube pieces,FALSO,,,,,,
7338,568,cashew,1 small handful roasted salted, nuts,FALSO,,,,,,
7339,568,iceberg lettuce,1,"halved, separated, washed and refrigerated",FALSO,,,,,,
7340,568,kumquats,3-4,finely sliced (two pieces in each wrap),FALSO,,,,,,
7341,568,purple/yellow edible flowers,,optional + fresh,VERDADEIRO,,,,,,
7342,568,coriander,few, leaves,FALSO,,,,,,
7343,569,aubergines,2 large,sliced into thin slices about a 5mm/�in thick,FALSO,,,,,,
7344,569,olive oil,2 tbsp,,FALSO,,,,,,
7345,569,ricotta,100g/3�oz,,FALSO,,,,,,
7346,569,Parmesan,100g/3�oz,grated (or alternative vegetarian hard cheese),FALSO,,,,,,
7347,569,mozzarella,100g/3�oz,sliced,FALSO,,,,,,
7348,569,salt,,,VERDADEIRO,,,,,,
7349,569,garlic,2," cloves, finely chopped",FALSO,,,,,,
7350,569,red onion,1,finely chopped,FALSO,,,,,,
7351,569,olive oil,a good splash,,FALSO,,,,,,
7352,569,chopped tomatoes,2 x 400g tins,,FALSO,,,,,,
7353,569,oregano,2 tsp dried,,FALSO,,,,,,
7354,569,red wine,125ml/4fl oz,,FALSO,,,,,,
7355,570,aubergines,2 large,sliced into thin slices about a 5mm/�in thick,FALSO,,,,,,
7356,570,olive oil,2 tbsp,,FALSO,,,,,,
7357,570,ricotta,100g/3�oz,,FALSO,,,,,,
7358,570,Parmesan,100g/3�oz,grated (or alternative vegetarian hard cheese),FALSO,,,,,,
7359,570,mozzarella,100g/3�oz,sliced,FALSO,,,,,,
7360,570,salt,,,VERDADEIRO,,,,,,
7361,570,garlic,2," cloves, finely chopped",FALSO,,,,,,
7362,570,red onion,1,finely chopped,FALSO,,,,,,
7363,570,olive oil,a good splash,,FALSO,,,,,,
7364,570,chopped tomatoes,2 x 400g tins,,FALSO,,,,,,
7365,570,oregano,2 tsp dried,,FALSO,,,,,,
7366,570,red wine,125ml/4fl oz,,FALSO,,,,,,
7367,571,aubergines,2 large,sliced into thin slices about a 5mm/�in thick,FALSO,,,,,,
7368,571,olive oil,2 tbsp,,FALSO,,,,,,
7369,571,ricotta,100g/3�oz,,FALSO,,,,,,
7370,571,Parmesan,100g/3�oz,grated (or alternative vegetarian hard cheese),FALSO,,,,,,
7371,571,mozzarella,100g/3�oz,sliced,FALSO,,,,,,
7372,571,salt,,,VERDADEIRO,,,,,,
7373,571,garlic,2," cloves, finely chopped",FALSO,,,,,,
7374,571,red onion,1,finely chopped,FALSO,,,,,,
7375,571,olive oil,a good splash,,FALSO,,,,,,
7376,571,chopped tomatoes,2 x 400g tins,,FALSO,,,,,,
7377,571,oregano,2 tsp dried,,FALSO,,,,,,
7378,571,red wine,125ml/4fl oz,,FALSO,,,,,,
7379,572,leg of lamb,large,"or shoulder, bone in, approx 2kg/4lb 8oz",FALSO,,,,,,
7380,572,thyme,3 tbsp chopped fresh,,FALSO,,,,,,
7381,572,paprika,1 tbsp,,FALSO,,,,,,
7382,572,olive oil,2 tbsp,,FALSO,,,,,,
7383,572,garlic,2," cloves, sliced into slivers",FALSO,,,,,,
7384,572,onions,3,thickly sliced,FALSO,,,,,,
7385,572,peppers,2 red,chopped into large pieces,FALSO,,,,,,
7386,572,aubergine,1 large,chopped into large pieces,FALSO,,,,,,
7387,572,chopped tomatoes,400g tin,,FALSO,,,,,,
7388,572,chicken stock,300ml/� pint beef or,,FALSO,,,,,,
7389,572,sun-dried tomato paste,2 tbsp,,VERDADEIRO,,,,,,
7390,572,bay leaves,3 fresh,,FALSO,,,,,,
7391,572,honey,1 tbsp,,FALSO,,,,,,
7392,572,salt,,,VERDADEIRO,,,,,,
7393,573,butter,100g/3�oz,softened,FALSO,,,,,,
7394,573,shichimi togarashi (Japanese 7 spice,15g/�oz,5g/�oz shichimi togarashi (Japanese 7 spice),VERDADEIRO,,,,,,
7395,573,sardines,4,thoroughly cleaned and head on,FALSO,,,,,,
7396,573,lemons,2,juice only,FALSO,,,,,,
7397,573,aubergine,1 small,cut into bite-sized chunks,FALSO,,,,,,
7398,573,sake,2 tbsp,,VERDADEIRO,,,,,,
7399,573,mirin,1 � tbsp,,FALSO,,,,,,
7400,573,soy sauce,1 � tbsp,,FALSO,,,,,,
7401,573,vegetable oil,2 tbsp,,FALSO,,,,,,
7402,573,sesame oil,1 tbsp,,FALSO,,,,,,
7403,573,dried Chinese red chilies,2 ,finely chopped,VERDADEIRO,,,,,,
7404,573,sugar,1 tbsp granulated,,FALSO,,,,,,
7405,573,miso,1 tbsp, paste,FALSO,,,,,,
7406,573,spring onion,1,finely chopped,FALSO,,,,,,
7407,573,spinach,200g/7oz,,FALSO,,,,,,
7408,573,salt,,to taste,FALSO,,,,,,
7409,573,of sake,� tsp,,VERDADEIRO,,,,,,
7410,573,mirin,� tsp of,,FALSO,,,,,,
7411,573,sesame seeds,3 tbsp roasted white,,FALSO,,,,,,
7412,573,soy sauce,1 � tbsp,,FALSO,,,,,,
